Tree_ID,X,Y,Z,Crown_Diameter_m,height_m
452,2612123.9579012347,1266457.6070370371,281.89,5.08,11.12
453,2612208.147575758,1266188.3124242425,281.48,3.24,6.6
454,2612210.9689473687,1266189.0042105264,281.55,3.48,6.62
455,2612933.677974684,1266255.7693670886,280.31,7.09,9.31
456,2613315.6167441863,1266755.116511628,280.37,7.4,14.28
457,2613215.9061812297,1266762.6136893204,280.26,9.92,14.33
458,2612229.2486956525,1266533.4558695653,280.61,5.41,11.02
459,2612229.7037254903,1266148.5994117649,282.91,4.03,7.65
460,2612749.5300000003,1266085.1700000002,280.29,5.64,8.88
461,2612187.4870149256,1266418.4207462687,282.1,4.62,10.98
462,2612927.703829787,1266011.314680851,280.25,7.74,11.25
463,2613201.6239181287,1266249.2074269007,280.44,7.38,12.07
464,2612267.611818182,1266482.2263636363,280.21,9.36,10.7
465,2612664.136987952,1266064.6121686748,281.15,5.14,11.39
466,2612928.3097530864,1266369.610123457,280.39,7.18,11.56
467,2612471.2081818185,1266571.876818182,280.34,5.29,12.04
468,2612170.787959184,1266417.9475510204,281.43,3.95,10.09
469,2612251.2089655176,1266527.8113793104,280.52,4.3,10.9
470,2612202.380909091,1266531.2215151517,280.55,7.25,10.87
471,2612481.371578948,1266633.175263158,280.2,7.78,12.05
472,2612246.5541791045,1266526.3610447762,280.74,4.62,11.17
473,2612471.475714286,1266921.07,280.29,6.68,15.2
474,2612194.168761062,1266434.9770796462,280.93,6.0,10.36
475,2612223.407857143,1266588.7057142858,280.35,6.68,10.88
476,2612527.9794039736,1266631.0269536425,280.45,6.93,12.37
477,2612412.625772358,1266799.175691057,280.15,6.26,13.29
478,2612671.0241463417,1266024.82,280.84,5.11,8.94
479,2612795.36260274,1266478.1316438357,280.25,6.82,12.07
480,2612111.146756757,1266462.110540541,282.94,3.43,12.84
481,2612646.5905988025,1266265.5071257486,280.18,7.29,11.82
482,2612513.9634265737,1266634.9790909092,280.38,6.75,12.27
483,2613037.090549451,1266341.1853846156,280.12,7.61,11.34
484,2612241.6426881724,1266503.3549462366,280.32,5.44,10.51
485,2612155.936875,1266452.554375,282.9,4.51,12.26
486,2612171.4548535566,1266259.9967782428,280.22,8.72,6.12
487,2612557.8353125,1266029.804375,280.68,4.51,9.82
488,2613042.5057894737,1266071.7542105264,280.11,7.78,13.09
489,2613235.196167401,1266819.9466519824,280.13,8.5,13.84
490,2612359.3265079367,1266304.2009523811,280.17,6.33,8.29
491,2612676.685081967,1266120.07,280.09,6.23,15.27
492,2612137.668571429,1266405.6271428573,280.28,4.72,7.99
493,2613221.1680487804,1266782.394390244,280.12,8.08,14.14
494,2612646.7174336286,1266202.7248672566,280.48,6.0,12.23
495,2612233.7800000003,1266507.0133333334,280.35,6.91,10.5
496,2612241.175714286,1266583.508095238,280.08,5.78,10.74
497,2612175.3785057478,1266408.5240229885,281.03,5.26,9.49
498,2612435.3120779223,1266566.414155844,280.17,4.95,11.64
499,2612462.261428572,1266016.2057142858,280.94,4.72,7.25
500,2612634.172051282,1266057.8328205128,281.51,4.98,11.83
501,2612937.895347594,1266363.2010160428,280.0,7.72,11.19
502,2612455.4525,1266597.6057142855,280.85,4.22,12.44
503,2612478.4044927536,1266240.0047826087,280.03,6.63,10.48
504,2612487.346140351,1266014.719122807,281.5,4.26,7.93
505,2613023.312580645,1266296.3506451617,280.26,7.02,11.06
506,2612628.12553719,1266205.5410743805,280.22,6.21,11.76
507,2613113.901299435,1266390.699943503,280.0,7.51,11.59
508,2612588.854114833,1266480.9862679427,280.02,8.16,11.81
509,2613183.601111111,1266844.8655555556,280.23,8.46,14.37
510,2612644.4733333336,1266044.9866666668,280.97,3.39,8.76
511,2612876.513684211,1266035.8384210528,280.08,7.78,10.01
512,2613408.275269122,1266220.748470255,279.95,10.6,12.03
513,2612922.938,1266004.834,279.99,6.31,11.12
514,2612181.2046067417,1266502.513820225,280.2,5.32,10.13
515,2612546.228095238,1266454.3152380954,280.0,8.18,11.74
516,2612635.6640384616,1266198.084423077,279.95,5.75,11.59
517,2612197.39,1266485.0579518073,281.96,5.14,11.91
518,2613019.340292398,1266177.610935673,279.95,7.38,8.98
519,2612161.945045872,1266461.3819266057,280.06,5.89,9.54
520,2613375.265,1266797.364117647,280.75,4.65,22.76
521,2612457.260967742,1266565.903333333,280.07,5.44,11.6
522,2612253.821818182,1266439.8351515152,281.04,4.58,10.56
523,2613273.324931507,1266823.7754794522,280.03,6.82,13.73
524,2612905.802568306,1266055.2940437158,280.02,7.63,10.02
525,2612886.5827083336,1266100.293958333,280.0,5.53,10.21
526,2613479.121034483,1266681.8113793104,280.26,6.79,23.09
527,2612224.061875,1266455.554375,280.58,4.51,10.38
528,2612111.342830189,1266472.994528302,284.92,4.11,14.14
529,2612728.8483333336,1266068.708888889,280.33,4.79,10.1
530,2612107.133055556,1266434.6394444446,280.22,4.79,8.84
531,2612856.9313793103,1266026.9596551724,279.93,6.79,9.59
532,2612381.35875,1266312.8304166668,280.0,5.53,8.64
533,2612114.061875,1266470.523125,285.37,3.19,14.66
534,2612446.176069652,1266701.119751244,279.9,8.0,11.83
535,2612185.927974684,1266483.0953164557,281.59,5.01,11.58
536,2612358.884791666,1266543.695,280.05,5.53,11.25
537,2612660.2436585366,1266269.468373984,279.84,6.26,11.44
538,2612526.1797196264,1266542.112056075,279.99,5.84,11.73
539,2613387.376338798,1266810.744863388,279.97,7.63,24.85
540,2613202.29625,1266848.9858653846,280.17,8.14,14.19
541,2612703.005740741,1266453.653333333,279.86,8.29,11.15
542,2613237.0478947368,1266745.608277512,279.77,8.16,13.96
543,2612984.438275862,1266170.7251724135,279.89,6.79,8.37
544,2612234.6702197804,1266492.7897802198,281.18,5.38,11.36
545,2612268.3078082195,1266505.624794521,280.49,4.82,11.13
546,2612238.9309836067,1266411.5044262295,280.36,7.63,9.18
547,2612226.3600000003,1266440.66,280.24,3.99,9.82
548,2613076.2695180723,1266567.0780321285,279.81,8.9,12.19
549,2612212.103483146,1266512.9351685394,279.95,5.32,10.5
550,2612181.786551724,1266540.5441379312,279.84,6.08,10.88
551,2612568.568260869,1266224.361304348,279.81,6.05,10.67
552,2612162.542892562,1266562.6071900828,279.76,6.21,10.28
553,2612188.9328571428,1266541.336666667,279.98,5.78,10.34
554,2612642.2796551725,1266522.9320689656,279.77,6.79,11.43
555,2613225.771067961,1266321.4826213592,279.94,8.1,20.28
556,2612480.255517241,1266254.1872413794,279.74,6.79,9.53
557,2612211.3825373137,1266554.1931343284,279.74,6.53,10.5
558,2612690.7137410077,1266131.5448201438,279.79,6.65,14.97
559,2612873.5290845074,1266418.9626056338,279.69,9.51,10.89
560,2612568.6354545457,1266589.77,279.72,7.25,11.46
561,2612951.8746625767,1266259.4933128834,279.8,7.2,9.1
562,2612384.067536232,1266636.954057971,279.73,6.63,11.29
563,2612480.3387179486,1266018.993076923,282.01,3.52,8.93
564,2612347.621958763,1266298.5751546393,279.91,5.56,7.64
565,2612955.863856209,1266271.4458169937,279.69,6.98,9.4
566,2613143.044450262,1266331.8134554974,279.8,7.8,11.56
567,2612485.89,1266242.8063636364,279.68,5.92,9.23
568,2612404.400638298,1266123.910425532,282.41,3.87,8.87
569,2612550.593703704,1266390.3625925926,279.74,6.56,11.21
570,2612381.431666666,1266100.083888889,284.52,3.39,10.56
571,2612510.352857143,1266930.7071428571,279.71,7.46,15.13
572,2613114.217586207,1266092.6102298852,279.73,7.44,14.57
573,2613018.5375,1266332.5725,279.67,7.98,10.79
574,2612433.294109589,1266602.8097260275,279.81,4.82,11.3
575,2612504.12,1266643.095,279.85,5.64,11.75
576,2612492.3633333333,1266591.8033333337,280.2,4.89,11.93
577,2612971.9009489054,1266255.8327737227,279.68,6.6,9.18
578,2612792.7133695656,1266372.5292391304,279.73,7.65,11.23
579,2612176.183478261,1266482.961304348,281.66,3.83,11.7
580,2612888.1801785715,1266418.3914285714,279.68,8.44,10.85
581,2612320.6588172046,1266748.6990322582,279.82,5.44,11.86
582,2613033.278888889,1266297.4561111112,280.19,7.57,10.9
583,2612445.878095238,1266600.6235714287,280.3,5.17,11.87
584,2613243.270090498,1266730.2328959275,279.59,8.39,13.83
585,2612620.530625,1266304.53875,279.71,6.38,11.32
586,2612263.481836735,1266505.3353061224,280.48,3.95,11.16
587,2612440.4480808084,1266338.0447474748,279.57,7.94,9.73
588,2612437.6811392405,1266602.994050633,279.84,5.01,11.44
589,2613047.09984456,1266333.1995336788,279.7,7.84,10.88
590,2612496.9906289307,1266929.1643396227,279.84,7.11,15.12
591,2612185.9305405407,1266411.2366666668,281.19,5.94,9.77
592,2612389.765,1266890.2173214287,280.05,5.97,14.08
593,2612305.454516129,1266769.317311828,279.94,5.44,12.4
594,2612153.3323076926,1266421.8776923078,281.57,4.98,10.18
595,2612886.090729927,1266037.7123357663,280.03,6.6,10.07
596,2612410.814050633,1266334.8643037977,279.56,7.09,9.01
597,2613423.2268421054,1266755.2621052633,279.6,7.78,29.3
598,2613219.3223144105,1266773.9957641922,279.63,8.54,13.69
599,2612251.6252941177,1266603.140588235,279.63,5.2,10.37
600,2612827.217160494,1266442.8765843622,279.63,8.79,11.1
601,2612103.462580645,1266383.5135483872,279.93,4.44,7.8
602,2612240.5831818185,1266192.195,281.54,3.74,6.8
603,2612451.0004651165,1266599.5525581397,280.15,5.23,11.7
604,2612913.52768116,1266058.6352173914,279.98,4.69,10.03
605,2612349.1771794874,1266908.5623076924,279.53,7.88,13.68
606,2612447.014,1266260.438,279.48,6.31,8.45
607,2612241.4622222222,1266593.5755555555,279.59,5.35,10.47
608,2612873.7924390244,1266329.931788618,279.66,6.26,9.95
609,2612266.074659091,1266536.2944318182,279.61,7.48,10.15
610,2612395.5966115706,1266889.6650413224,279.96,6.21,14.08
611,2612517.4614285715,1266518.410909091,279.61,7.0,11.34
612,2612497.4926785715,1266591.583392857,280.14,5.97,11.86
613,2612480.6557342657,1266641.741328671,279.52,6.75,11.26
614,2613135.105686275,1266319.440098039,279.52,8.06,11.17
615,2612414.930229885,1266563.345862069,280.16,5.26,11.08
616,2613330.967830189,1266683.803490566,279.49,8.21,17.76
617,2612756.308918919,1266089.7524324325,279.73,4.85,8.53
618,2613342.5113389124,1266691.4946861926,279.63,8.72,20.85
619,2612838.0888636364,1266331.0501136363,279.47,7.48,10.33
620,2613229.5939106145,1266004.611899441,279.51,7.55,14.71
621,2612228.8391525424,1266445.1038983052,281.93,4.33,11.62
622,2612457.8689473686,1266252.3384210528,279.56,5.5,8.57
623,2612791.575294118,1266483.4994117648,279.53,7.36,11.33
624,2612527.39887574,1266600.4575739645,279.42,7.33,11.1
625,2612832.5983333336,1266205.72625,280.08,5.53,9.27
626,2612768.730361446,1266365.4645783133,279.71,7.27,10.82
627,2612611.3172727274,1266066.460909091,281.1,4.18,12.53
628,2612750.5860784315,1266410.6092156863,279.47,5.7,10.35
629,2612551.795172414,1266597.0585057472,279.54,7.44,11.35
630,2612118.39,1266431.7958064517,281.4,4.44,10.18
631,2612478.3320731707,1266685.7346341463,279.42,7.23,11.35
632,2612227.289122808,1266407.771754386,279.47,6.02,8.54
633,2612264.9821052635,1266177.714736842,282.19,3.48,7.33
634,2612141.4054639176,1266578.771030928,279.62,5.56,10.49
635,2612728.91739726,1266052.4398630138,279.56,4.82,8.75
636,2612180.325714286,1266466.1057142855,282.94,4.72,12.68
637,2612135.93,1266433.51,280.77,4.89,9.5
638,2612486.60686747,1266250.1362650604,279.46,5.14,9.39
639,2612452.740393701,1266256.9873228348,279.5,6.36,8.33
640,2612475.569411765,1266714.2729411763,279.39,7.36,11.51
641,2612583.571818182,1266113.3297402598,280.74,4.95,17.2
642,2612498.953583815,1266453.6567052023,279.4,7.42,11.29
643,2612399.0864285715,1266510.2902380952,279.53,5.17,10.67
644,2612466.635098039,1266248.32,279.5,5.7,8.69
645,2613196.2770967744,1266756.6570967743,279.59,7.02,13.75
646,2612382.743982301,1266324.2204424778,279.76,6.0,8.55
647,2612194.6291304347,1266414.042826087,279.43,5.41,8.16
648,2612859.69,1266491.4611764706,279.39,7.36,11.28
649,2612188.076440678,1266429.5276271186,280.12,4.33,9.45
650,2613414.7346327687,1266785.0671751413,279.41,7.51,28.81
651,2612973.8616981134,1266085.7398113208,279.31,7.11,9.13
652,2612617.419411765,1266196.081764706,279.42,5.2,10.8
653,2612406.9311392405,1266708.057341772,279.31,7.09,11.35
654,2612229.5206306307,1266545.2051351352,279.39,5.94,9.98
655,2612717.820232558,1266057.4886046513,281.46,3.7,10.48
656,2612379.328271605,1266890.008271605,279.44,5.08,13.76
657,2612375.0233333334,1266880.0144444446,281.35,5.35,15.25
658,2612685.951643836,1266036.0973972604,280.37,4.82,8.81
659,2612474.825,1266534.285,279.38,5.64,11.37
660,2612737.5007142858,1266134.7092857144,279.31,6.68,13.77
661,2613187.145376344,1266319.0189247313,279.33,7.69,11.2
662,2612244.097070707,1266498.5346464647,279.48,5.61,9.79
663,2613417.278888889,1266670.3856565657,279.46,7.94,23.5
664,2612493.577861272,1266650.7723121387,279.24,7.42,11.1
665,2612212.826619718,1266484.6333802815,279.92,4.75,9.92
666,2613182.231530055,1266838.7940437158,279.26,7.63,13.59
667,2612679.4553061225,1266232.4659183675,279.29,8.83,11.36
668,2612481.537540984,1266449.4798360656,279.27,7.63,11.17
669,2612501.3006280195,1266936.454057971,279.29,8.12,14.59
670,2612196.220357143,1266439.7217857144,279.94,4.22,9.57
671,2612192.4320168067,1266560.893529412,279.23,6.15,11.07
672,2612370.323333333,1266319.076666667,279.31,6.91,7.99
673,2612417.9172727275,1266328.485151515,279.3,7.25,8.73
674,2612682.687619048,1266461.5977777778,279.28,6.33,10.51
675,2612372.3432710283,1266545.8830841123,279.55,5.84,10.81
676,2612221.8024087595,1266599.770729927,279.34,6.6,10.17
677,2613028.822038835,1266351.5991262137,279.26,8.1,10.63
678,2612518.3344444446,1266647.6295238095,279.33,6.33,11.22
679,2612269.988837209,1266583.0409302327,279.39,5.23,9.99
680,2612702.600227273,1266129.8910227274,279.19,7.48,15.07
681,2612172.231269841,1266500.8557142855,280.38,4.48,10.46
682,2612458.432553192,1266501.8678723406,279.41,5.47,11.15
683,2613136.56251462,1266308.2980701756,279.24,7.38,11.12
684,2612255.4007526883,1266286.8495698925,279.37,5.44,5.94
685,2612593.921446541,1266400.919056604,279.24,7.11,11.05
686,2612184.6198850577,1266510.0527586208,280.19,5.26,10.27
687,2612239.270597015,1266270.6670149255,280.23,4.62,6.64
688,2612509.786341464,1266654.600487805,280.06,5.11,11.85
689,2612550.509791666,1266225.1272916668,279.37,5.53,10.14
690,2612617.5909803924,1266205.7415686275,279.22,5.7,10.57
691,2612430.121578948,1266551.5384210527,279.24,5.5,10.73
692,2613270.6805405407,1266332.5227027028,279.29,6.86,19.63
693,2612612.266033058,1266569.3303305786,279.26,6.21,11.01
694,2612527.950747664,1266933.1587850468,279.27,5.84,15.6
695,2612640.819319372,1266428.3370157068,279.12,7.8,10.16
696,2612462.7729787235,1266692.687021277,279.15,6.7,11.04
697,2613301.8810179643,1266820.7466467067,279.33,7.29,19.72
698,2612577.8373684213,1266227.747631579,279.31,4.92,10.2
699,2612836.329490446,1266446.882101911,279.17,7.07,10.64
700,2612242.322692308,1266574.521923077,279.35,7.05,9.98
701,2612257.433859649,1266424.4384210526,279.87,6.02,9.28
702,2612392.940847458,1266317.883559322,279.09,6.13,8.06
703,2612418.8409803924,1266478.0667320262,279.13,6.98,10.74
704,2612458.955789474,1266916.8134210526,279.9,4.92,14.47
705,2612240.5044578314,1266579.3712048193,279.13,5.14,9.81
706,2612234.2850617287,1266538.7366666668,279.68,5.08,10.13
707,2612887.022183908,1266219.0642528736,279.27,5.26,8.02
708,2612376.7233333336,1266876.1255555556,281.56,4.48,15.44
709,2612198.6923255813,1266477.128139535,282.59,3.7,12.41
710,2613042.478888889,1266189.27,279.18,6.56,8.59
711,2612867.477248322,1266488.613624161,279.1,6.89,10.71
712,2613159.7075355453,1266480.7951184837,279.08,8.2,10.92
713,2612217.004649681,1266543.095477707,279.78,7.07,10.32
714,2613480.997305936,1266054.4215981737,279.07,8.35,19.04
715,2612231.7192682927,1266498.7407317073,279.57,3.61,9.75
716,2612222.65,1266494.1,279.89,5.64,10.08
717,2612209.321818182,1266540.82,279.21,5.92,9.66
718,2612503.270319149,1266372.0540425533,279.01,7.74,10.1
719,2612189.0079245283,1266463.9850943396,281.72,5.81,11.42
720,2613139.3654901963,1266725.4646078432,279.04,8.06,12.82
721,2612691.827106918,1266224.2744025155,279.05,7.11,11.1
722,2612394.0691044778,1266172.3088059702,280.59,4.62,7.59
723,2612829.3364285715,1266273.454920635,279.02,8.96,9.34
724,2612461.8483333336,1266266.965833333,279.08,6.18,8.33
725,2612949.57627451,1266281.2219607844,279.09,5.7,8.92
726,2612251.0691044778,1266282.3834328358,279.22,4.62,5.79
727,2612796.633243243,1266457.8875675676,279.04,6.86,10.79
728,2612225.519032258,1266595.505483871,279.21,4.44,10.01
729,2612749.6733333333,1266070.1033333335,279.23,4.37,3.81
730,2612121.2595652174,1266446.8960869566,283.63,3.83,12.72
731,2612478.78375,1266700.298125,279.14,7.14,11.12
732,2613157.1440716614,1266837.166091205,279.09,9.89,13.28
733,2612886.564698796,1266956.604136546,279.03,8.9,13.97
734,2613326.4346428574,1266688.662261905,278.98,7.31,15.87
735,2613307.5280208336,1266809.5621875,279.04,7.82,21.93
736,2613205.854953272,1266734.668130841,279.0,8.25,13.31
737,2612235.8848979594,1266421.3148979594,281.26,5.59,10.57
738,2612583.376111111,1266405.82,279.34,4.79,11.31
739,2612842.381666667,1266177.9908333337,279.02,6.18,7.74
740,2612558.064050633,1266414.411772152,279.05,7.09,10.7
741,2612402.668846154,1266530.6998076923,279.17,5.75,10.15
742,2612888.810454545,1266044.6040909092,279.34,5.29,9.0
743,2613288.603333333,1266790.5233333334,279.0,8.46,12.98
744,2612269.531025641,1266587.2024786326,279.1,6.1,9.83
745,2613307.8582539684,1266820.724761905,279.2,6.33,21.97
746,2612300.9284615386,1266769.2494871796,279.78,3.52,12.21
747,2613221.9292156864,1266258.4850326795,278.91,6.98,10.82
748,2612454.3980645165,1266263.4812903227,278.95,6.28,8.17
749,2612660.113404256,1266485.034539007,279.09,6.7,10.69
750,2612385.981549296,1266498.07,278.99,4.75,10.19
751,2612912.52961039,1266144.7355844155,279.01,7.0,13.42
752,2612148.5983333336,1266392.8929166668,282.35,3.91,10.45
753,2612499.5176595747,1266642.3359574468,279.61,3.87,11.48
754,2612736.795063291,1266058.6712658228,279.2,5.01,7.88
755,2613453.576893204,1266092.060291262,279.02,8.1,16.87
756,2612444.437619048,1266428.974761905,278.95,7.76,10.52
757,2613257.349183673,1266810.496020408,278.91,7.9,12.59
758,2612700.441282052,1266448.3167948718,278.86,7.05,10.12
759,2612219.245932204,1266526.7733898305,279.63,4.33,9.99
760,2612220.3445454547,1266425.5851515152,281.61,3.24,10.74
761,2612685.488101266,1266443.484556962,279.08,7.09,10.25
762,2612558.978235294,1266221.0615966388,278.87,6.15,9.44
763,2612880.6326035503,1266587.865857988,279.01,7.33,10.97
764,2613207.1063742694,1266728.660643275,278.91,7.38,13.21
765,2613229.8990090094,1266335.6826126126,278.9,8.41,19.31
766,2612515.3952910053,1266359.3636507937,278.92,7.76,10.24
767,2613457.210441989,1266675.677734807,278.94,7.59,22.35
768,2612221.510689656,1266558.2481609196,279.16,5.26,9.91
769,2613231.203380282,1266797.098169014,278.89,6.72,12.73
770,2613250.659662921,1266851.060636704,279.22,9.22,12.82
771,2613390.151160714,1266761.911517857,278.94,8.44,27.71
772,2612468.29625,1266490.616875,278.95,5.53,10.66
773,2612124.5223529413,1266431.2097058825,280.55,4.65,9.39
774,2613492.673653846,1266060.8825,279.08,5.75,19.01
775,2612643.025359116,1266502.1694475138,278.83,7.59,10.37
776,2613332.645376344,1266735.360322581,278.99,7.69,12.96
777,2612594.863451328,1266357.9770796462,279.62,6.0,11.19
778,2612251.115,1266441.87,281.09,3.57,10.72
779,2612922.175046729,1266369.327009346,279.89,5.84,11.04
780,2612214.2278378378,1266434.5227027028,282.76,4.85,12.04
781,2613330.032857143,1266805.1214285714,278.82,7.46,24.5
782,2613031.7579245283,1266854.5511320755,279.04,5.81,13.11
783,2612771.9384848485,1266299.77,278.8,7.25,10.21
784,2612870.2964171125,1266445.5673262032,278.8,7.72,10.24
785,2612920.056666666,1266015.903333333,278.89,6.98,9.86
