Tree_ID,X,Y,Z,Crown_Diameter_m
521,2612682.2014285717,1266001.3180952382,280.6,3.66
522,2612798.1601204816,1266035.531807229,280.6,7.27
523,2612801.405,1266048.32375,280.6,7.14
524,2612127.78625,1266618.86125,280.59,2.26
525,2612342.412051282,1266209.5223076923,280.59,4.98
526,2612736.6180952378,1266086.6434920635,280.67,6.33
527,2613047.763333333,1266206.77,280.58,6.91
528,2612195.42,1266395.1700000002,280.57,3.99
529,2612534.00109375,1266177.9628125,280.57,6.38
530,2612756.976153846,1266093.2466666668,280.56,3.52
531,2612852.6425,1266255.205,280.55,5.05
532,2612676.93,1266096.7395238096,280.54,8.18
533,2612708.118888889,1266024.257777778,280.54,3.78
534,2612939.3406598982,1266248.5571573605,280.54,7.92
535,2612771.5559259257,1266074.0923456792,280.68,5.08
536,2612704.9203225807,1266024.7412903227,280.52,3.14
537,2612726.612857143,1266306.3028571429,280.52,7.46
538,2612764.3579411763,1266111.554264706,280.52,6.58
539,2612153.2398901097,1266462.8712087914,280.5,5.38
540,2612539.7133333334,1266743.3392592594,280.5,7.18
541,2612777.407777778,1266080.1772222223,280.5,5.86
542,2612375.63,1266199.33,280.49,1.13
543,2612806.7469354835,1266117.870322581,280.49,6.28
544,2612842.8532704404,1266072.3378616353,280.49,7.11
545,2612384.478623853,1266390.570825688,280.48,5.89
546,2612775.2580991737,1266087.9725619836,280.47,6.21
547,2612867.8246564884,1266055.9273282443,280.46,9.13
548,2612909.7902209945,1266322.5330386742,280.46,7.59
549,2612327.3735424355,1266422.9656088562,280.45,9.29
550,2612444.5585714285,1266220.6140136055,280.45,6.84
551,2612683.1435135133,1266044.552972973,280.55,5.94
552,2612835.1211764705,1266332.2241176472,280.45,7.36
553,2612982.2516216217,1266305.4482432434,280.45,6.86
554,2613219.2999029127,1266828.3469902913,280.45,8.1
555,2612277.3220731704,1266397.0769512197,280.44,7.23
556,2612449.386024096,1266788.0559036145,280.44,7.27
557,2612764.897605634,1266120.051830986,280.44,4.75
558,2612270.681948052,1266348.9825974028,280.43,4.95
559,2613226.29,1266819.6075000002,280.43,7.98
560,2612496.5748051945,1266154.2261038965,280.42,7.0
561,2612819.5585714285,1266075.8657142858,280.42,2.99
562,2612832.9585714284,1266089.48,280.42,4.72
563,2612150.188823529,1266255.1192156863,280.41,4.03
564,2612182.087589286,1266583.8590178571,280.41,8.44
565,2612391.3874257426,1266290.169108911,280.4,5.67
566,2612695.14948052,1266044.8981818182,280.63,4.95
567,2613091.207586207,1266226.2351724138,280.4,7.44
568,2612617.392645914,1266590.805680934,280.39,9.04
569,2612701.988895705,1266106.9480981596,280.39,7.2
570,2612977.364899329,1266210.1102013425,280.39,6.89
571,2612732.215492228,1266412.305388601,280.38,7.84
572,2612987.592686567,1266295.501641791,280.38,6.53
573,2612767.5493548387,1266040.7090322585,280.37,3.14
574,2613155.4221686744,1266869.6673493977,280.37,7.27
575,2612200.9314184394,1266416.4878014184,280.36,6.7
576,2612756.41,1266077.04,280.36,2.82
577,2612776.888064516,1266097.257419355,280.36,4.44
578,2612809.241842105,1266094.685263158,280.35,6.96
579,2612923.6425,1266088.0425,280.35,6.18
580,2612939.498243243,1266095.0394594595,280.35,6.86
581,2612151.9633333334,1266418.776969697,280.34,4.58
582,2612197.268297872,1266449.7821276595,280.34,5.47
583,2612224.1925,1266283.08,280.34,3.91
584,2612899.5893023256,1266264.731162791,280.34,5.23
585,2612803.949148936,1266100.3619148936,280.32,5.47
586,2612458.44,1266596.2066666668,280.31,6.91
587,2612158.450754717,1266552.8818867926,280.29,7.11
588,2612220.425,1266464.14,280.29,5.64
589,2612817.856744186,1266062.5393023256,280.29,5.23
590,2612927.294948453,1266282.105773196,280.29,7.86
591,2612667.97868421,1266025.9418421052,280.28,4.92
592,2612738.88625,1266073.28625,280.28,5.05
593,2612798.415714286,1266049.722857143,280.28,1.49
594,2613386.4603571426,1266265.0264285714,280.28,7.31
595,2612515.102027972,1266660.0275524475,280.26,6.75
596,2613053.174520548,1266986.8197260275,280.26,6.82
597,2613165.8864935064,1266798.304025974,280.26,9.9
598,2612117.4326315788,1266591.7668421054,280.25,7.78
599,2612768.8183561643,1266497.0594520548,280.25,6.82
600,2612222.393888889,1266265.3022222223,280.24,3.39
601,2612479.4923188407,1266098.6742028983,280.23,4.69
602,2613280.7717910446,1266774.9829850746,280.23,8.0
603,2613381.1375757577,1266274.0042424244,280.23,6.48
604,2612388.439734513,1266377.3277876107,280.22,6.0
605,2612463.706530612,1266049.2101020408,280.22,7.9
606,2612708.23,1266004.0942857144,280.22,4.72
607,2612774.0503296703,1266120.266813187,280.21,7.61
608,2612810.102440945,1266060.0248818898,280.21,6.36
609,2612802.2785507245,1266057.786521739,280.2,6.63
610,2612985.13887574,1266272.4764497045,280.2,7.33
611,2613014.4606878306,1266294.281058201,280.2,7.76
612,2612191.12375,1266445.48625,280.19,5.05
613,2612225.6556410254,1266294.656923077,280.19,3.52
614,2612516.9153658533,1266666.928780488,280.19,8.08
615,2612695.9413207546,1266105.1035849056,280.19,5.81
616,2612718.767254902,1266013.6976470589,280.19,4.03
617,2612472.13,1266390.4091925467,280.18,7.16
618,2612526.1216666666,1266184.6133333335,280.17,6.18
619,2612828.216419753,1266060.870123457,280.17,5.08
620,2612892.062835821,1266239.1397014926,280.17,4.62
621,2613288.774444444,1266788.816111111,280.17,7.57
622,2612887.804698795,1266224.5438554217,280.16,5.14
623,2612663.265135135,1266014.2624324325,280.15,4.85
624,2613216.9829411763,1266223.2564705885,280.15,5.7
625,2613381.730671141,1266257.949127517,280.15,6.89
626,2612762.7728571426,1266078.8657142858,280.13,1.49
627,2613245.744155251,1266812.0845662102,280.13,8.35
628,2612577.7528571426,1266670.122857143,280.12,7.46
629,2613193.39142132,1266802.016548223,280.12,7.92
630,2612201.771304348,1266674.0446739132,280.11,7.65
631,2612269.103913043,1266411.9886956522,280.09,6.05
632,2612876.743636364,1266101.4966666668,280.09,6.48
633,2612151.660952381,1266555.241904762,280.08,8.18
634,2612388.989813084,1266521.3206542055,280.08,8.25
635,2612915.9347619046,1266100.0038095238,280.08,5.78
636,2612701.5128125,1266062.0878125,280.07,4.51
637,2612884.0337037034,1266099.642962963,280.07,6.56
638,2612891.374444444,1266254.7966666666,280.07,5.35
639,2612745.4208163265,1266043.360612245,280.06,5.59
640,2612223.512352941,1266277.8447058825,280.05,3.29
641,2612766.6594117647,1266002.4329411765,280.05,3.29
642,2612817.7596296296,1266079.7034567902,280.05,7.18
643,2612860.3491011234,1266184.377752809,280.05,5.32
644,2613343.3927118643,1266208.6838135594,280.05,8.67
645,2612159.178780488,1266438.3970731709,280.04,3.61
646,2612154.219147287,1266562.2040310078,280.03,6.41
647,2612436.23,1266269.6147826088,280.03,6.05
648,2612178.708651685,1266576.018202247,280.02,7.53
649,2612773.4594797688,1266348.70716763,280.02,7.42
650,2612735.434347826,1266318.7998067634,280.0,8.12
651,2612108.321304348,1266588.3147826088,279.99,6.05
652,2612241.787360406,1266560.5596954315,279.99,7.92
653,2612608.399021739,1266599.205,279.99,7.65
654,2612646.888426966,1266725.1558426968,279.99,7.53
655,2612784.499565217,1266105.58,279.99,2.71
656,2612858.115436893,1266304.1722330097,279.99,5.73
657,2613251.2279020976,1266839.3107692308,279.99,6.75
658,2612229.237142857,1266337.4460714287,279.98,4.22
659,2612538.100588235,1266200.4388235295,279.98,5.2
660,2612765.13,1266046.83,279.98,2.26
661,2612784.6466666665,1266100.7633333334,279.98,3.09
662,2612856.9940350875,1266062.7510526318,279.98,6.02
663,2612349.402727273,1266657.440606061,279.95,7.25
664,2612378.0111881187,1266382.575049505,279.95,5.67
665,2612409.69006006,1266936.0664864865,279.95,10.3
666,2612715.897361111,1266065.691111111,279.95,6.77
667,2612550.2358201058,1266805.4662433865,279.94,7.76
668,2612759.8310869564,1266122.7158695653,279.94,5.41
669,2612807.986521739,1266077.8626086956,279.94,6.05
670,2613175.617179487,1266144.8684615386,279.94,7.05
671,2612139.171044776,1266541.0688059705,279.93,6.53
672,2612518.38,1266176.3136956522,279.91,5.41
673,2612739.388064516,1266098.031612903,279.91,3.14
674,2613080.0458163265,1266246.903979592,279.9,7.9
675,2612339.7708450705,1266632.389859155,279.89,6.72
676,2612765.3211764703,1266099.278529412,279.89,4.65
677,2612121.5014285715,1266252.958571429,279.87,4.72
678,2612197.102222222,1266407.6355555556,279.86,2.39
679,2612734.8028971963,1266430.8113084112,279.86,8.25
680,2612785.3126923074,1266087.955,279.86,4.07
681,2612825.23,1266067.7133333334,279.85,4.37
682,2612998.253529412,1266287.271176471,279.85,7.36
683,2612229.13,1266329.5244444446,279.84,4.15
684,2612477.766752137,1266400.2594871796,279.84,6.1
685,2612766.0466666664,1266096.4966666668,279.84,1.38
686,2612856.042280701,1266057.343157895,279.84,6.02
687,2612859.637142857,1266080.7252380953,279.84,8.18
688,2612943.0399378883,1266239.1638509317,279.84,7.16
689,2613398.1867375886,1266282.9168794327,279.84,6.7
690,2612414.6345454543,1266334.5481818183,279.81,5.92
691,2612893.1008171206,1266698.151984436,279.81,9.04
692,2612463.735769231,1266609.1697435898,279.8,7.05
693,2612564.661578947,1266746.274736842,279.8,7.78
694,2612733.7209090907,1266092.8754545455,279.8,2.65
695,2612285.043793103,1266421.78,279.79,6.79
696,2612200.899230769,1266409.003076923,279.77,2.88
697,2612831.327278912,1266387.3453061224,279.77,6.84
698,2613142.2187850466,1266813.348691589,279.77,8.25
699,2612553.957272727,1266199.98,279.76,4.18
700,2612887.2697058823,1266043.6645588237,279.76,6.58
701,2612729.902727273,1266084.186060606,279.75,4.58
702,2613146.860769231,1266154.656923077,279.75,2.03
703,2612456.255,1266271.28,279.74,6.68
704,2612646.2841353384,1266321.7416541355,279.74,6.51
705,2612874.876323529,1266078.0432352943,279.74,6.58
706,2612226.8366666664,1266468.98,279.73,4.89
707,2612230.6622580644,1266725.1740860215,279.73,7.69
708,2612374.9503125,1266195.8690625,279.83,4.51
709,2612621.360452675,1266493.95654321,279.73,8.79
710,2612990.5270588235,1266202.341029412,279.73,6.58
711,2612924.676875,1266334.564375,279.72,7.14
712,2612526.63,1266371.629180328,279.71,6.23
713,2612611.6626797384,1266477.8218300657,279.71,6.98
714,2612741.444159292,1266065.8853097346,279.71,6.0
715,2613146.665714286,1266157.208571429,279.71,4.72
716,2613400.8375812275,1266290.7911913358,279.71,9.39
717,2612566.624845361,1266677.2836082475,279.7,7.86
718,2612694.047218543,1266111.3747019868,279.7,6.93
719,2612772.657027027,1266103.8502702704,279.7,3.43
720,2612812.2593103447,1266071.8213793105,280.35,4.3
721,2612480.3569503543,1266611.9381560285,279.69,6.7
722,2612686.1678006877,1266553.2363573883,279.69,9.62
723,2612440.4529813663,1266274.2632298137,279.68,7.16
724,2612458.5966666667,1266623.4985185186,279.68,6.56
725,2612685.4919047616,1266563.7252380953,279.68,8.18
726,2612854.803529412,1266093.7888235294,279.68,7.36
727,2612900.13,1266211.6388235297,279.68,4.65
728,2612565.7018085103,1266656.9576595745,279.67,7.74
729,2612561.948548387,1266553.144516129,279.66,6.28
730,2612775.4905442176,1266113.5629931977,279.77,6.84
731,2612581.434347826,1266141.5908695653,279.63,3.83
732,2612714.13,1266062.08,279.63,1.26
733,2612719.5026415093,1266519.6271698114,279.63,8.21
734,2612740.9555813954,1266115.58,279.63,5.23
735,2612837.4403448272,1266084.6920689656,279.63,4.3
736,2612943.1754545453,1266107.45012987,279.63,4.95
737,2613182.26556338,1266802.0219014084,279.63,9.51
738,2612601.13,1266353.1855045871,279.62,5.89
739,2612909.2029166664,1266028.4966666668,279.62,5.53
740,2612948.468461538,1266231.033846154,279.62,7.88
741,2612985.665714286,1266268.6157142858,279.62,2.11
742,2612825.081388889,1266297.9306944446,279.61,6.77
743,2612850.233030303,1266118.2315151517,279.61,7.25
744,2613155.427833935,1266948.0384837545,279.6,9.39
745,2612929.9711764706,1266100.28,279.59,5.2
746,2613120.625555556,1266817.9422222222,279.59,8.46
747,2613157.6366225164,1266784.219072848,279.59,6.93
748,2612573.243402061,1266242.6521649486,279.57,7.86
749,2612797.67375,1266092.105,279.57,5.05
750,2612174.623150685,1266449.5320547945,279.56,4.82
751,2612453.7209090907,1266255.2062626265,279.56,5.61
752,2612569.0306410254,1266221.7306410258,279.56,7.05
753,2612677.86853211,1266080.6121100918,279.56,5.89
754,2612824.95,1266089.22,279.56,2.82
755,2612863.482631579,1266194.0694736843,279.55,5.5
756,2612934.7966666664,1266322.474736842,279.54,7.38
757,2612144.544893617,1266428.7076595745,279.53,3.87
758,2612227.62122807,1266322.0536842106,279.53,4.26
759,2612776.1151190475,1266494.341904762,279.53,7.31
760,2612813.654390244,1266213.073902439,279.53,5.11
761,2613369.5444385028,1266177.3928342247,279.53,7.72
762,2612547.3838071064,1266740.425177665,279.52,7.92
763,2612651.753417721,1266087.1781012658,279.52,7.09
764,2612997.1146153845,1266271.556923077,279.52,6.43
765,2612108.109289941,1266808.1095857988,279.51,7.33
766,2612553.9019298246,1266202.7554385965,279.51,4.26
767,2612460.4232330825,1266251.4183458646,279.5,6.51
768,2612694.3085714285,1266069.6514285714,279.49,2.11
769,2613055.707889447,1266880.7232160806,279.49,7.96
770,2612465.26671875,1266247.50578125,279.48,6.38
771,2612448.1754545453,1266260.8413636363,279.47,6.48
772,2612563.6271098265,1266527.643583815,279.47,7.42
773,2612670.8424183005,1266089.1486274512,279.47,6.98
774,2612674.399230769,1266465.003076923,279.47,5.38
775,2612797.457586207,1266101.9937931036,279.47,5.26
776,2612450.5224731183,1266275.9455913978,279.46,5.44
777,2612827.982459016,1266111.0718032788,279.45,4.41
778,2613344.0585714285,1266200.0085714287,279.45,6.33
779,2612472.025522388,1266094.9531343284,279.43,4.62
780,2612679.0983544304,1266066.9850632912,279.43,5.01
781,2612690.266363636,1266070.1481818182,279.43,3.74
782,2612227.1029729727,1266313.6475675676,279.42,3.43
783,2612375.1053086417,1266369.2713580248,279.42,5.08
784,2612939.5922093024,1266304.9055813954,279.42,7.4
785,2613058.518888889,1266269.8732098767,279.42,7.18
786,2613194.763333333,1266959.957777778,279.42,7.57
787,2612770.764057971,1266094.507536232,279.57,6.63
788,2612801.8231818182,1266255.6652272728,279.41,5.29
789,2613197.020374332,1266940.4623529413,279.41,7.72
790,2612734.7542236024,1266284.626583851,279.4,7.16
791,2612929.012352941,1266163.0996078432,279.4,4.03
792,2612787.5476470585,1266543.2829411766,279.39,7.36
793,2612862.111884058,1266091.4495652174,279.39,6.63
794,2612915.328863636,1266120.5629545455,279.39,5.29
795,2613098.478214286,1266267.9460714287,279.39,7.31
796,2612847.2213978493,1266267.391827957,279.38,5.44
797,2612415.872105263,1266321.6168421053,279.37,5.5
798,2612502.0756521737,1266110.1669565218,279.37,5.41
799,2612902.6145132743,1266099.5689380532,279.35,8.48
800,2612667.853880597,1266345.236716418,279.34,4.62
801,2612938.63,1266086.146176471,279.34,6.58
802,2612175.2606818182,1266390.3072727274,279.33,5.29
803,2612546.752093023,1266777.8183720931,279.33,7.4
804,2613005.3636065573,1266298.5226229508,279.33,6.23
805,2613246.8962337663,1266861.9014285714,279.33,9.9
806,2612221.2758333334,1266624.9272222223,279.31,6.77
807,2612289.6262686565,1266455.5501492538,279.31,6.53
808,2612419.445068493,1266341.175890411,279.31,4.82
809,2612546.859452055,1266192.5697260275,279.31,6.82
810,2613089.858125,1266218.7425000002,279.31,7.14
811,2612559.969506173,1266226.6602469136,279.3,7.18
812,2613036.86006135,1266942.3192638038,279.3,7.2
813,2612425.443679245,1266414.0351886794,279.29,8.21
814,2613408.571037736,1266286.2828301887,279.29,8.21
815,2612193.7439240506,1266411.7888607597,279.27,5.01
816,2612728.9585714284,1266272.1885714286,279.27,7.46
817,2613185.10368421,1266945.7642105264,279.27,2.46
818,2613404.644830508,1266303.1880508475,279.27,8.67
819,2612232.369726028,1266460.9224657535,279.26,4.82
820,2612592.276039604,1266664.2507920794,279.26,8.02
821,2612651.00704918,1266063.7193442625,279.26,4.41
822,2612896.065483871,1266365.83,279.26,6.28
823,2613272.220452261,1266774.4141708545,279.26,7.96
824,2612406.984368932,1266562.6091262137,279.25,5.73
825,2612531.8517391304,1266740.4973913045,279.24,8.56
826,2612661.0249044583,1266352.7583439492,279.24,7.07
827,2612667.0585714285,1266046.2942857144,279.24,3.95
828,2612811.2679310343,1266103.3213793105,279.24,4.3
829,2612871.3168131867,1266235.4701098902,279.24,5.38
830,2613009.7995402296,1266280.8788505748,279.24,7.44
831,2612884.16125,1266065.0933928571,279.23,5.97
832,2612388.770625,1266369.7154166668,279.22,5.53
833,2612781.395625,1266090.314375,279.22,3.19
834,2612565.794473684,1266836.1457894738,279.21,8.52
835,2612653.366842105,1266060.2642105264,279.21,3.48
836,2612855.553076923,1266077.0928205128,279.21,4.98
837,2612183.3287179484,1266455.0735897436,279.2,4.98
838,2612668.1684615384,1266080.3876923078,279.2,3.52
839,2612129.1776190475,1266419.0482539684,279.19,4.48
840,2612282.8055952378,1266430.58,279.19,7.31
841,2612365.569285714,1266674.1014285714,279.18,6.68
842,2612163.911609195,1266563.9420689656,279.16,5.26
843,2612496.0016216217,1266107.1475675676,279.16,4.85
844,2612705.600930233,1266119.2369767444,279.16,5.23
845,2612745.8251219518,1266416.242601626,279.16,6.26
846,2612880.493636364,1266085.0875757576,279.16,6.48
847,2612190.7442857143,1266460.2728571428,279.15,4.72
848,2612199.5216666665,1266464.3383333334,279.15,4.37
849,2612655.28942029,1266075.3698550726,279.15,6.63
850,2612834.63,1266113.8577777778,279.15,3.78
851,2612932.415714286,1266088.3787012987,279.15,4.95
852,2612519.032439024,1266118.7995121952,279.14,3.61
853,2612709.905,1266044.3966666667,279.14,4.37
854,2613078.7592517007,1266270.2024489795,279.14,6.84
855,2613212.642755102,1266942.9652040815,279.14,7.9
856,2612212.136329114,1266459.1432911393,279.13,5.01
857,2612724.973195266,1266526.0622485208,279.13,7.33
858,2612768.763561644,1266227.203287671,279.13,6.82
859,2612910.023203884,1266099.1965048544,279.13,5.73
860,2612699.405773196,1266386.3531958763,279.12,7.86
861,2612784.3716666666,1266112.1883333337,279.12,4.37
862,2612537.966879433,1266184.5197163122,279.11,6.7
863,2612654.6146153845,1266067.2415384615,279.11,4.55
864,2612842.174117647,1266215.624117647,279.11,5.7
865,2612783.6174213835,1266548.5296855348,279.1,7.11
866,2612827.987142857,1266092.603809524,279.1,2.59
867,2612921.2001754385,1266120.3212280702,279.1,6.02
868,2612494.165714286,1266607.4626530614,279.09,5.59
869,2612545.1727350424,1266208.755213675,279.09,6.1
870,2612778.3874626863,1266400.1807462687,279.09,6.53
871,2613268.5111881187,1266755.1344554457,279.09,8.02
